,BidPrice-Stock,BidVolume-Stock,AskPrice-Stock,AskVolume-Stock,TimeToExpiry,BidPrice-P60,BidVolume-P60,AskPrice-P60,AskVolume-P60,BidPrice-P70,BidVolume-P70,AskPrice-P70,AskVolume-P70,BidPrice-P80,BidVolume-P80,AskPrice-P80,AskVolume-P80,BidPrice-C60,BidVolume-C60,AskPrice-C60,AskVolume-C60,BidPrice-C70,BidVolume-C70,AskPrice-C70,AskVolume-C70,BidPrice-C80,BidVolume-C80,AskPrice-C80,AskVolume-C80
07/02/2018 10:20,76.2,130,76.45,147,0.809084855,0.49,22,0.52,20,2.58,20,2.65,20,7.59,19,7.7,19,16.73,19,16.83,23,8.93,16,9.04,19,3.83,19,3.92,17
07/02/2018 10:25,76.2,124,76.4,154,0.809075342,0.5,21,0.53,20,2.59,18,2.67,22,7.59,22,7.69,20,16.73,20,16.82,22,8.92,17,9.02,20,3.84,19,3.92,20
07/02/2018 10:30,76.2,112,76.4,144,0.80906583,0.48,21,0.52,20,2.63,18,2.71,22,7.53,22,7.63,21,16.72,20,16.81,20,8.94,20,9.04,22,3.9,19,3.98,18
07/02/2018 10:35,76.15,125,76.35,162,0.809056317,0.48,22,0.52,20,2.63,17,2.7,23,7.63,23,7.73,19,16.69,19,16.78,21,8.92,20,9.02,23,3.84,20,3.92,19
07/02/2018 10:40,76.2,132,76.4,160,0.809046804,0.5,21,0.54,21,2.66,16,2.74,20,7.62,27,7.72,19,16.74,21,16.83,20,8.93,18,9.03,21,3.85,19,3.93,18
07/02/2018 10:45,76.1,145,76.3,158,0.809037291,0.5,24,0.54,22,2.7,16,2.77,18,7.65,26,7.75,20,16.68,20,16.77,21,8.86,18,8.95,21,3.83,19,3.91,18
07/02/2018 10:50,76.05,133,76.25,148,0.809027778,0.51,22,0.54,20,2.75,16,2.82,20,7.69,26,7.8,21,16.58,21,16.67,23,8.82,18,8.92,22,3.79,21,3.87,18
07/02/2018 10:55,76.05,122,76.25,129,0.809018265,0.53,22,0.57,23,2.77,16,2.84,19,7.77,27,7.87,22,16.56,23,16.65,24,8.78,20,8.89,22,3.77,22,3.85,17
07/02/2018 11:00,76,108,76.2,120,0.809008752,0.54,21,0.58,20,2.74,18,2.81,18,7.82,29,7.93,22,16.55,21,16.63,20,8.74,20,8.85,21,3.77,19,3.85,17
07/02/2018 11:05,76,98,76.2,130,0.808999239,0.54,21,0.58,21,2.78,18,2.85,19,7.81,26,7.92,21,16.56,22,16.65,21,8.72,19,8.82,19,3.78,20,3.86,18
07/02/2018 11:10,76,102,76.2,116,0.808989726,0.52,22,0.55,24,2.75,19,2.82,20,7.74,27,7.86,24,16.58,22,16.67,22,8.75,19,8.85,20,3.75,19,3.84,16
07/02/2018 11:15,76.05,118,76.2,116,0.808980213,0.51,21,0.55,25,2.74,18,2.81,20,7.71,28,7.82,24,16.6,21,16.69,21,8.79,20,8.89,22,3.77,19,3.86,17
07/02/2018 11:20,76.1,116,76.25,111,0.8089707,0.49,21,0.53,25,2.7,17,2.77,19,7.65,27,7.76,24,16.66,22,16.75,23,8.82,20,8.93,22,3.77,21,3.86,19
07/02/2018 11:25,76.1,132,76.3,101,0.808961187,0.5,19,0.54,24,2.69,17,2.75,18,7.65,23,7.77,23,16.69,20,16.78,22,8.83,20,8.93,22,3.79,23,3.88,21
07/02/2018 11:30,76.1,129,76.3,106,0.808951674,0.49,19,0.53,22,2.71,18,2.78,18,7.67,26,7.79,25,16.66,20,16.76,20,8.84,22,8.94,22,3.78,20,3.87,21
07/02/2018 11:35,76.1,121,76.3,103,0.808942161,0.51,18,0.54,19,2.7,15,2.77,15,7.64,23,7.76,22,16.69,20,16.78,21,8.86,22,8.97,24,3.83,19,3.92,18
07/02/2018 11:40,76.05,111,76.25,107,0.808932648,0.52,16,0.55,19,2.69,15,2.76,15,7.71,24,7.82,21,16.61,20,16.7,21,8.8,23,8.9,23,3.82,20,3.91,17
07/02/2018 11:45,76.1,114,76.25,102,0.808923135,0.51,17,0.54,17,2.69,15,2.76,15,7.68,24,7.79,21,16.67,17,16.77,21,8.87,21,8.97,20,3.91,23,4,18
07/02/2018 11:50,76.15,114,76.3,122,0.808913623,0.51,19,0.54,19,2.69,16,2.76,16,7.68,24,7.79,19,16.71,16,16.81,21,8.89,18,8.99,23,3.94,23,4.03,19
07/02/2018 11:55,76.05,123,76.25,123,0.80890411,0.5,17,0.54,21,2.76,18,2.83,17,7.66,25,7.78,20,16.63,16,16.74,20,8.84,20,8.95,25,3.9,23,4,17
07/02/2018 12:00,75.95,126,76.1,120,0.808894597,0.5,17,0.53,21,2.71,17,2.79,17,7.7,25,7.81,19,16.54,17,16.64,22,8.76,21,8.87,27,3.87,24,3.97,21
07/02/2018 12:05,75.9,125,76.1,126,0.808885084,0.48,18,0.51,21,2.72,18,2.81,18,7.71,24,7.83,18,16.5,15,16.61,21,8.71,21,8.83,30,3.8,21,3.9,24
07/02/2018 12:10,75.9,116,76.1,126,0.808875571,0.5,17,0.53,23,2.71,17,2.8,16,7.72,22,7.83,18,16.57,14,16.67,22,8.75,21,8.86,30,3.86,20,3.96,23
07/02/2018 12:15,75.9,115,76.1,131,0.808866058,0.51,16,0.54,21,2.68,19,2.76,16,7.75,19,7.85,18,16.54,16,16.65,22,8.72,21,8.84,25,3.79,21,3.89,20
07/02/2018 12:20,75.95,131,76.15,133,0.808856545,0.5,17,0.53,23,2.73,19,2.81,15,7.7,21,7.81,20,16.53,18,16.63,21,8.77,18,8.87,24,3.83,20,3.93,21
07/02/2018 12:25,75.95,140,76.2,142,0.808847032,0.51,18,0.54,22,2.68,20,2.75,15,7.69,19,7.79,20,16.56,21,16.66,24,8.75,16,8.85,23,3.82,20,3.92,20
07/02/2018 12:30,75.95,138,76.2,127,0.808837519,0.49,16,0.52,22,2.68,18,2.75,14,7.71,19,7.81,20,16.54,22,16.63,25,8.75,17,8.84,25,3.85,22,3.95,23
07/02/2018 12:35,75.95,125,76.15,111,0.808828006,0.49,17,0.53,26,2.72,16,2.79,13,7.72,18,7.83,20,16.53,23,16.62,24,8.74,16,8.84,22,3.83,25,3.93,23
07/02/2018 12:40,76,135,76.2,121,0.808818493,0.5,17,0.53,24,2.69,16,2.76,14,7.73,18,7.83,22,16.58,24,16.67,22,8.79,16,8.89,20,3.88,24,3.98,24
07/02/2018 12:45,75.95,131,76.15,125,0.80880898,0.51,17,0.55,23,2.71,12,2.78,14,7.73,18,7.83,21,16.55,21,16.64,23,8.79,14,8.89,18,3.87,25,3.97,22
07/02/2018 12:50,76,110,76.2,115,0.808799467,0.51,21,0.54,25,2.73,14,2.8,15,7.68,17,7.78,21,16.57,23,16.66,21,8.84,14,8.94,18,3.86,23,3.96,24
07/02/2018 12:55,76,108,76.2,104,0.808789954,0.54,18,0.57,23,2.73,15,2.8,14,7.72,19,7.83,21,16.55,23,16.65,20,8.87,13,8.98,16,3.83,24,3.93,23
07/02/2018 13:00,75.9,117,76.15,105,0.808780441,0.52,16,0.56,20,2.71,16,2.78,16,7.77,20,7.88,19,16.51,20,16.61,18,8.81,14,8.93,16,3.79,20,3.89,21
07/02/2018 13:05,75.85,110,76.1,101,0.808770928,0.52,16,0.55,18,2.71,15,2.79,15,7.81,22,7.92,17,16.49,21,16.6,21,8.76,13,8.88,16,3.76,18,3.86,20
07/02/2018 13:10,75.85,123,76.1,118,0.808761416,0.51,16,0.55,19,2.74,17,2.82,16,7.81,21,7.93,17,16.46,22,16.57,20,8.75,13,8.88,14,3.73,18,3.83,21
07/02/2018 13:15,75.85,109,76.1,118,0.808751903,0.51,17,0.55,18,2.69,17,2.77,16,7.83,21,7.94,20,16.45,21,16.56,22,8.75,13,8.87,15,3.74,17,3.84,21
07/02/2018 13:20,75.85,101,76.1,106,0.80874239,0.5,14,0.54,17,2.65,15,2.72,14,7.83,22,7.94,22,16.46,20,16.57,22,8.72,13,8.84,16,3.71,16,3.81,20
07/02/2018 13:25,75.9,112,76.15,106,0.808732877,0.5,16,0.54,18,2.67,14,2.75,15,7.76,22,7.88,19,16.46,18,16.58,19,8.69,14,8.82,17,3.74,18,3.84,18
07/02/2018 13:30,75.95,106,76.2,115,0.808723364,0.5,15,0.53,20,2.67,15,2.75,15,7.73,19,7.86,20,16.51,18,16.62,19,8.76,14,8.9,20,3.79,15,3.9,18
07/02/2018 13:35,76,113,76.25,131,0.808713851,0.51,15,0.54,19,2.68,15,2.76,18,7.76,18,7.88,21,16.53,18,16.64,16,8.76,18,8.89,22,3.82,16,3.93,17
07/02/2018 13:40,75.9,112,76.2,119,0.808704338,0.51,16,0.54,18,2.72,15,2.8,17,7.83,18,7.94,21,16.47,17,16.58,15,8.66,16,8.79,19,3.75,16,3.86,16
07/02/2018 13:45,75.95,95,76.25,108,0.808694825,0.52,16,0.55,16,2.7,16,2.78,15,7.77,16,7.88,20,16.51,17,16.62,13,8.66,18,8.79,21,3.81,17,3.92,15
07/02/2018 13:50,75.9,88,76.15,112,0.808685312,0.55,17,0.59,18,2.76,15,2.83,14,7.78,18,7.88,20,16.47,17,16.58,15,8.68,18,8.81,18,3.82,19,3.94,15
07/02/2018 13:55,75.9,89,76.15,112,0.808675799,0.55,18,0.59,18,2.68,14,2.75,14,7.78,20,7.88,19,16.51,16,16.61,14,8.69,18,8.81,20,3.89,21,4,16
07/02/2018 14:00,75.9,103,76.15,116,0.808666286,0.54,18,0.58,17,2.67,14,2.75,15,7.83,20,7.92,18,16.46,16,16.56,12,8.67,16,8.79,20,3.83,20,3.92,17
07/02/2018 14:05,75.85,102,76.15,106,0.808656773,0.52,19,0.56,19,2.72,17,2.8,14,7.78,23,7.88,21,16.45,17,16.55,12,8.69,16,8.81,21,3.82,19,3.91,19
07/02/2018 14:10,75.9,122,76.15,117,0.80864726,0.52,19,0.56,19,2.7,18,2.77,14,7.68,24,7.78,21,16.51,16,16.6,11,8.75,17,8.87,21,3.83,21,3.93,20
07/02/2018 14:15,75.9,124,76.15,121,0.808637747,0.51,19,0.55,20,2.73,20,2.8,14,7.71,26,7.81,22,16.47,15,16.57,11,8.76,19,8.87,21,3.78,20,3.87,21
07/02/2018 14:20,75.95,121,76.15,124,0.808628234,0.52,19,0.55,18,2.73,22,2.8,16,7.75,27,7.84,24,16.52,15,16.61,12,8.73,17,8.84,19,3.73,20,3.82,22
07/02/2018 14:25,75.95,110,76.15,109,0.808618721,0.51,21,0.55,17,2.76,21,2.84,17,7.74,27,7.83,26,16.56,14,16.65,13,8.81,14,8.93,19,3.75,19,3.85,22
07/02/2018 14:30,75.95,99,76.15,116,0.808609209,0.5,22,0.55,18,2.82,20,2.9,19,7.79,26,7.88,31,16.5,14,16.61,12,8.82,15,8.94,21,3.71,22,3.8,21
07/02/2018 14:35,75.9,98,76.15,114,0.808599696,0.52,22,0.56,18,2.84,19,2.92,19,7.8,27,7.89,31,16.45,14,16.55,13,8.78,15,8.89,21,3.71,22,3.8,18
07/02/2018 14:40,75.9,101,76.1,114,0.808590183,0.53,22,0.57,15,2.82,16,2.9,19,7.78,24,7.87,35,16.44,15,16.54,16,8.78,17,8.88,20,3.7,22,3.79,20
07/02/2018 14:45,75.85,108,76.05,107,0.80858067,0.54,21,0.57,16,2.76,16,2.84,17,7.76,23,7.85,32,16.44,16,16.54,19,8.77,17,8.87,22,3.7,19,3.79,19
07/02/2018 14:50,75.9,106,76.1,122,0.808571157,0.53,20,0.57,17,2.78,16,2.86,20,7.7,23,7.79,30,16.51,15,16.61,18,8.83,15,8.93,20,3.77,19,3.86,20
07/02/2018 14:55,75.85,111,76.1,103,0.808561644,0.53,21,0.56,16,2.76,16,2.83,22,7.71,25,7.81,32,16.46,16,16.55,17,8.78,16,8.88,20,3.71,20,3.79,20
07/02/2018 15:00,75.95,101,76.2,97,0.808552131,0.52,19,0.56,17,2.74,17,2.81,22,7.71,30,7.81,30,16.51,16,16.61,18,8.79,16,8.9,20,3.73,17,3.82,20
07/02/2018 15:05,75.95,99,76.2,96,0.808542618,0.51,20,0.54,17,2.71,17,2.78,19,7.7,29,7.79,30,16.56,18,16.65,17,8.83,16,8.93,20,3.75,16,3.84,24
07/02/2018 15:10,76.05,94,76.25,104,0.808533105,0.49,19,0.53,20,2.7,17,2.77,19,7.7,26,7.79,26,16.62,21,16.71,18,8.87,16,8.97,18,3.79,15,3.89,25
07/02/2018 15:15,76,95,76.25,99,0.808523592,0.5,20,0.53,21,2.73,17,2.8,19,7.74,27,7.84,24,16.62,20,16.71,16,8.81,16,8.92,18,3.77,15,3.86,21
07/02/2018 15:20,76,111,76.2,102,0.808514079,0.51,19,0.54,23,2.72,18,2.79,21,7.78,27,7.87,27,16.61,19,16.7,15,8.79,16,8.9,18,3.71,15,3.81,20
07/02/2018 15:25,76.05,113,76.25,101,0.808504566,0.5,18,0.54,22,2.72,16,2.79,20,7.76,29,7.87,26,16.67,20,16.76,15,8.85,19,8.97,16,3.76,18,3.85,19
07/02/2018 15:30,75.95,119,76.15,94,0.808495053,0.52,20,0.56,25,2.78,18,2.85,23,7.82,28,7.92,29,16.58,19,16.67,16,8.77,19,8.89,16,3.67,17,3.77,20
07/02/2018 15:35,76.05,108,76.25,86,0.80848554,0.52,21,0.56,25,2.72,17,2.79,22,7.73,26,7.84,30,16.64,17,16.74,16,8.82,17,8.94,16,3.71,18,3.8,21
07/02/2018 15:40,76.1,91,76.35,80,0.808476027,0.5,20,0.54,25,2.68,16,2.75,21,7.75,26,7.85,29,16.67,17,16.76,16,8.85,18,8.97,16,3.73,18,3.81,23
07/02/2018 15:45,76.1,106,76.35,85,0.808466514,0.51,20,0.54,22,2.64,16,2.71,22,7.76,25,7.86,30,16.67,16,16.75,15,8.89,19,9.01,16,3.78,21,3.87,25
07/02/2018 15:50,76.15,102,76.35,85,0.808457002,0.5,18,0.53,20,2.65,18,2.71,22,7.78,31,7.88,35,16.67,16,16.75,15,8.91,19,9.02,17,3.77,18,3.85,24
07/02/2018 15:55,76.2,100,76.4,93,0.808447489,0.5,17,0.53,21,2.63,18,2.7,20,7.69,31,7.79,34,16.73,17,16.81,15,8.92,17,9.02,16,3.78,19,3.87,24
07/02/2018 16:00,76.15,123,76.4,91,0.808437976,0.5,16,0.53,21,2.68,21,2.75,22,7.73,30,7.83,29,16.69,16,16.78,13,8.88,18,8.99,15,3.75,19,3.84,23
07/02/2018 16:05,76.2,124,76.4,91,0.808428463,0.48,17,0.51,24,2.63,21,2.7,23,7.61,26,7.71,27,16.77,16,16.85,14,8.98,19,9.08,17,3.83,19,3.92,24
07/02/2018 16:10,76.25,114,76.5,96,0.80841895,0.48,15,0.52,25,2.62,20,2.68,22,7.6,26,7.7,24,16.75,17,16.84,14,8.92,20,9.03,18,3.85,18,3.94,23
07/02/2018 16:15,76.3,124,76.5,96,0.808409437,0.46,15,0.5,21,2.65,22,2.72,21,7.64,26,7.74,22,16.77,18,16.86,15,8.9,18,9.01,19,3.86,21,3.95,26
07/02/2018 16:20,76.3,129,76.5,100,0.808399924,0.46,15,0.49,22,2.62,21,2.69,20,7.62,22,7.73,23,16.79,18,16.88,16,8.91,17,9.04,16,3.85,23,3.94,26
07/02/2018 16:25,76.2,134,76.45,121,0.808390411,0.46,17,0.49,19,2.6,22,2.67,19,7.61,19,7.72,23,16.75,14,16.84,16,8.89,18,9.01,18,3.81,20,3.9,23
07/02/2018 16:30,76.2,127,76.4,123,0.808380898,0.47,17,0.51,20,2.6,24,2.67,19,7.6,19,7.71,24,16.79,15,16.89,18,8.96,17,9.08,18,3.83,22,3.92,25
07/02/2018 16:35,76.2,145,76.45,136,0.808371385,0.48,17,0.51,18,2.62,23,2.69,21,7.58,18,7.69,27,16.81,14,16.91,18,8.93,15,9.05,17,3.92,23,4.01,25
07/02/2018 16:40,76.2,141,76.45,143,0.808361872,0.48,16,0.51,21,2.61,22,2.69,21,7.56,17,7.68,26,16.78,14,16.88,18,8.93,17,9.05,19,3.91,23,4,25
07/02/2018 16:45,76.15,138,76.4,158,0.808352359,0.49,18,0.52,22,2.64,22,2.71,23,7.59,17,7.7,24,16.74,13,16.83,17,8.89,17,9,18,3.9,21,3.99,21
07/02/2018 16:50,76.2,130,76.45,143,0.808342846,0.48,18,0.51,18,2.65,20,2.72,22,7.57,16,7.69,21,16.78,15,16.87,19,8.87,16,8.99,16,3.93,25,4.02,22
07/02/2018 16:55,76.25,152,76.45,143,0.808333333,0.48,18,0.52,18,2.62,18,2.69,23,7.5,17,7.61,19,16.79,15,16.88,15,8.95,17,9.06,16,3.9,24,3.99,22
07/02/2018 17:00,76.3,152,76.55,145,0.80832382,0.48,19,0.51,21,2.63,18,2.71,22,7.49,17,7.61,18,16.84,15,16.93,16,8.98,19,9.1,19,3.9,24,4,23
07/02/2018 17:05,76.35,138,76.55,131,0.808314307,0.47,18,0.51,20,2.63,16,2.7,21,7.46,18,7.58,19,16.88,14,16.98,15,9.07,20,9.2,19,3.97,23,4.07,25
07/02/2018 17:10,76.35,156,76.6,129,0.808304795,0.48,18,0.52,20,2.64,16,2.71,19,7.4,18,7.5,18,16.92,14,17.01,13,9.06,18,9.18,16,3.99,24,4.09,24
07/02/2018 17:15,76.45,130,76.65,123,0.808295282,0.48,18,0.52,22,2.62,17,2.7,20,7.39,18,7.5,17,16.97,16,17.07,14,9.09,18,9.2,19,4.1,24,4.19,23
07/02/2018 17:20,76.45,123,76.65,123,0.808285769,0.47,17,0.51,21,2.6,16,2.67,20,7.39,20,7.5,17,16.98,17,17.08,17,9.09,21,9.21,21,4.08,23,4.18,22
07/02/2018 17:25,76.4,131,76.6,127,0.808276256,0.48,17,0.52,21,2.56,15,2.63,19,7.46,20,7.57,16,16.96,18,17.05,16,9.11,18,9.22,19,4.04,21,4.14,19
07/02/2018 17:30,76.4,123,76.6,135,0.808266743,0.49,15,0.52,18,2.6,16,2.68,18,7.46,19,7.58,18,16.93,18,17.01,17,9.15,16,9.27,16,4.07,21,4.17,19
07/02/2018 17:35,76.3,118,76.5,132,0.80825723,0.49,14,0.53,17,2.62,16,2.7,18,7.53,24,7.65,19,16.84,18,16.93,18,9.1,16,9.21,16,4,24,4.09,21
07/02/2018 17:40,76.35,103,76.55,132,0.808247717,0.5,14,0.53,17,2.6,16,2.68,16,7.47,23,7.59,17,16.91,18,16.99,19,9.11,16,9.21,16,4.01,22,4.1,19
07/02/2018 17:45,76.4,110,76.65,131,0.808238204,0.51,15,0.54,18,2.55,17,2.62,17,7.45,22,7.56,18,16.98,19,17.06,17,9.16,17,9.26,15,3.99,22,4.08,19
07/02/2018 17:50,76.4,118,76.65,130,0.808228691,0.51,14,0.54,17,2.57,18,2.65,17,7.42,23,7.53,19,16.98,20,17.06,17,9.17,18,9.28,16,4.04,25,4.13,20
07/02/2018 17:55,76.35,116,76.55,130,0.808219178,0.5,16,0.54,18,2.62,18,2.69,17,7.43,24,7.54,19,16.95,18,17.04,18,9.14,18,9.25,17,4.03,23,4.12,21
07/02/2018 18:00,76.35,108,76.6,122,0.808209665,0.51,16,0.54,21,2.66,19,2.73,19,7.41,22,7.51,17,16.97,18,17.05,19,9.13,16,9.23,17,4.01,23,4.1,20
07/02/2018 18:05,76.4,124,76.65,133,0.808200152,0.5,15,0.54,18,2.64,21,2.7,23,7.42,22,7.52,16,17.02,21,17.1,17,9.15,14,9.25,15,4.02,21,4.11,19
07/02/2018 18:10,76.45,119,76.7,124,0.808190639,0.48,17,0.52,17,2.65,21,2.71,24,7.38,21,7.49,16,17.07,21,17.15,17,9.15,16,9.26,16,4.04,22,4.12,18
07/02/2018 18:15,76.5,127,76.75,129,0.808181126,0.49,17,0.52,14,2.65,19,2.71,22,7.39,22,7.49,15,17.11,20,17.19,17,9.22,17,9.32,18,4.05,20,4.14,15
07/02/2018 18:20,76.5,116,76.75,122,0.808171613,0.47,16,0.51,13,2.63,18,2.69,24,7.4,18,7.52,17,17.13,23,17.22,20,9.19,15,9.29,15,4.02,18,4.11,18
07/02/2018 18:25,76.55,123,76.8,118,0.8081621,0.47,17,0.51,13,2.6,18,2.66,22,7.36,20,7.47,19,17.14,21,17.23,23,9.19,17,9.31,14,3.99,18,4.08,18
07/02/2018 18:30,76.55,125,76.8,120,0.808152588,0.48,18,0.52,15,2.6,19,2.67,21,7.37,21,7.48,20,17.14,24,17.24,24,9.26,16,9.37,14,4,17,4.09,20
07/02/2018 18:35,76.55,129,76.8,146,0.808143075,0.49,16,0.53,16,2.61,18,2.68,21,7.36,18,7.47,19,17.12,21,17.22,22,9.25,14,9.37,13,4.03,19,4.11,19
07/02/2018 18:40,76.45,132,76.75,146,0.808133562,0.47,18,0.51,16,2.56,16,2.63,19,7.33,19,7.44,18,17.1,18,17.2,23,9.24,15,9.36,14,4.02,18,4.1,17
07/02/2018 18:45,76.45,123,76.75,137,0.808124049,0.45,17,0.49,16,2.52,17,2.59,19,7.39,18,7.51,19,17.06,20,17.16,21,9.19,15,9.31,17,3.98,20,4.06,16
07/02/2018 18:50,76.45,121,76.7,135,0.808114536,0.46,18,0.5,15,2.51,18,2.58,20,7.42,17,7.53,19,17.07,18,17.17,22,9.23,17,9.35,16,3.96,20,4.05,18
07/02/2018 18:55,76.4,127,76.65,149,0.808105023,0.46,17,0.49,17,2.53,20,2.6,20,7.49,15,7.6,19,16.99,18,17.09,22,9.16,18,9.29,16,3.88,22,3.97,18
07/02/2018 19:00,76.25,125,76.55,145,0.80809551,0.46,18,0.5,19,2.55,18,2.62,20,7.58,16,7.68,19,16.89,16,16.99,21,9.1,17,9.22,19,3.87,21,3.95,20
07/02/2018 19:05,76.35,121,76.65,132,0.808085997,0.46,19,0.49,19,2.55,18,2.63,21,7.53,17,7.63,20,16.96,17,17.07,21,9.17,17,9.3,19,3.86,19,3.95,22
07/02/2018 19:10,76.4,113,76.65,141,0.808076484,0.45,21,0.49,17,2.52,20,2.59,27,7.53,17,7.64,17,16.97,19,17.07,21,9.16,22,9.29,19,3.93,21,4.02,23
07/02/2018 19:15,76.5,120,76.75,142,0.808066971,0.45,21,0.48,15,2.49,19,2.57,27,7.39,16,7.5,17,17.05,19,17.15,22,9.17,21,9.3,17,4.02,22,4.11,26
07/02/2018 19:20,76.45,129,76.7,143,0.808057458,0.45,23,0.48,19,2.55,22,2.62,28,7.47,14,7.58,18,17.01,20,17.11,21,9.12,17,9.25,18,4,20,4.1,24
07/02/2018 19:25,76.5,132,76.75,129,0.808047945,0.46,22,0.49,19,2.53,21,2.6,27,7.44,15,7.55,19,17.02,18,17.13,21,9.14,18,9.27,19,4.03,21,4.13,22
07/02/2018 19:30,76.55,125,76.75,134,0.808038432,0.46,22,0.49,20,2.56,20,2.63,31,7.43,17,7.55,18,17.03,19,17.14,22,9.17,19,9.3,21,4.05,21,4.15,20
07/02/2018 19:35,76.5,119,76.7,131,0.808028919,0.47,22,0.51,20,2.56,22,2.64,31,7.42,16,7.53,18,17.07,19,17.17,19,9.21,21,9.34,21,4.05,22,4.15,20
07/02/2018 19:40,76.45,121,76.65,109,0.808019406,0.48,22,0.51,20,2.56,23,2.63,30,7.47,17,7.59,19,17.04,21,17.14,19,9.13,22,9.24,19,4.02,19,4.12,22
07/02/2018 19:45,76.45,139,76.65,123,0.808009893,0.46,20,0.49,18,2.61,21,2.68,30,7.45,15,7.57,18,17.05,21,17.15,20,9.12,22,9.24,20,4.06,18,4.16,23
07/02/2018 19:50,76.45,138,76.7,121,0.808000381,0.45,23,0.48,18,2.62,23,2.69,32,7.43,17,7.55,18,17.11,23,17.21,22,9.14,22,9.25,20,4.03,17,4.13,19
07/02/2018 19:55,76.4,143,76.65,118,0.807990868,0.46,24,0.49,19,2.65,24,2.73,29,7.47,17,7.58,18,17.02,21,17.13,22,9.06,21,9.17,20,3.95,16,4.05,19
07/02/2018 20:00,76.45,138,76.6,119,0.807981355,0.47,26,0.5,23,2.65,24,2.73,26,7.45,20,7.57,19,17.03,21,17.14,21,9.09,25,9.21,20,3.92,16,4.02,20
07/02/2018 20:05,76.45,131,76.65,121,0.807971842,0.48,25,0.51,23,2.63,23,2.71,25,7.4,19,7.51,19,17.04,20,17.15,21,9.13,29,9.25,25,3.91,19,4.01,20
07/02/2018 20:10,76.4,135,76.6,133,0.807962329,0.48,24,0.51,21,2.65,23,2.73,26,7.46,19,7.58,22,16.95,20,17.06,23,9.05,31,9.17,24,3.9,20,4,18
07/02/2018 20:15,76.45,137,76.7,132,0.807952816,0.47,22,0.51,18,2.61,24,2.7,29,7.42,19,7.54,22,16.97,22,17.08,23,9.05,30,9.18,20,3.92,20,4.02,19
07/02/2018 20:20,76.55,141,76.75,129,0.807943303,0.48,22,0.52,18,2.57,27,2.65,25,7.38,21,7.49,24,17.05,22,17.16,22,9.14,31,9.26,20,4.04,19,4.14,23
07/02/2018 20:25,76.5,128,76.75,127,0.80793379,0.48,23,0.52,18,2.56,24,2.64,20,7.43,24,7.54,24,17.04,20,17.15,18,9.11,27,9.23,21,4.01,19,4.1,23
07/02/2018 20:30,76.4,115,76.6,130,0.807924277,0.49,20,0.53,18,2.59,23,2.67,19,7.52,26,7.62,29,16.91,19,17.01,16,9.05,29,9.17,17,3.95,18,4.04,22
07/02/2018 20:35,76.35,121,76.6,115,0.807914764,0.5,18,0.54,19,2.62,21,2.7,20,7.59,24,7.7,27,16.89,21,17,16,9.08,28,9.19,16,3.91,17,4.01,23
07/02/2018 20:40,76.35,119,76.6,113,0.807905251,0.48,18,0.52,19,2.62,22,2.69,20,7.58,20,7.68,25,16.89,21,16.99,15,9.04,27,9.16,18,3.95,18,4.05,25
07/02/2018 20:45,76.35,102,76.55,119,0.807895738,0.47,18,0.51,19,2.63,21,2.7,20,7.58,25,7.7,24,16.89,20,17,17,9.04,26,9.16,21,3.87,20,3.97,23
07/02/2018 20:50,76.35,91,76.55,121,0.807886225,0.47,19,0.51,18,2.59,18,2.66,19,7.53,24,7.65,23,16.92,20,17.04,19,9.01,26,9.14,21,3.87,21,3.96,25
07/02/2018 20:55,76.3,98,76.55,112,0.807876712,0.47,19,0.5,19,2.56,20,2.63,18,7.52,27,7.65,24,16.88,20,17.01,20,9,23,9.13,21,3.85,21,3.96,27
07/02/2018 21:00,76.35,96,76.6,118,0.807867199,0.48,19,0.52,21,2.58,25,2.66,19,7.51,26,7.64,24,16.9,20,17.04,20,9.02,22,9.16,21,3.88,20,3.99,26
07/02/2018 21:05,76.4,98,76.6,108,0.807857686,0.48,19,0.52,22,2.62,23,2.71,20,7.46,26,7.59,23,16.89,20,17.02,19,9.04,19,9.17,19,3.95,22,4.06,30
07/02/2018 21:10,76.4,97,76.65,106,0.807848174,0.47,18,0.5,22,2.67,22,2.75,19,7.5,28,7.62,23,16.89,20,17.01,21,9.01,19,9.14,18,3.92,21,4.02,28
07/02/2018 21:15,76.35,98,76.6,102,0.807838661,0.46,19,0.49,23,2.64,19,2.72,20,7.52,29,7.65,24,16.86,21,16.98,22,8.99,18,9.12,19,3.89,20,3.99,26
07/02/2018 21:20,76.35,107,76.6,103,0.807829148,0.45,20,0.49,19,2.61,19,2.69,18,7.52,26,7.65,24,16.9,23,17.01,24,9.01,18,9.14,19,3.88,21,3.98,26
07/02/2018 21:25,76.35,100,76.6,107,0.807819635,0.47,20,0.51,18,2.57,16,2.65,19,7.51,23,7.64,24,16.91,20,17.02,23,9.03,19,9.15,20,3.9,20,4.01,26
07/02/2018 21:30,76.4,111,76.65,110,0.807810122,0.47,20,0.5,19,2.57,18,2.66,17,7.53,19,7.65,24,16.93,20,17.05,22,9.07,18,9.19,18,3.97,20,4.07,24
07/02/2018 21:35,76.4,111,76.65,116,0.807800609,0.47,22,0.5,20,2.57,18,2.66,19,7.46,21,7.57,21,16.97,20,17.08,21,9.1,20,9.22,17,4.02,19,4.12,23
